-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
-3.68313,3.04083,-0.7653148,0.7868324,-1.779707,-1.594137,-0.2987762,-0.07752889,-0.07837665,1.223522,0.4921109,1.085546,0.2418589,-1.565351,-0.4587336
